Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Balaninae,,Balanus,calidus,,"Pilsbry, 1916",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14666,,,,"Subspecies Balanus calidus calidus Pilsbry, 1916 and Balanus calidus nonstriatus Kolosváry, 1941, fide Appeltans et al. (2010)","Gulf of Mexico, Galapagos Islands in Santa Cruz, Santa Fé and Santiago Islands",,Quaternary period,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Balaninae,,Balanus,poecilus,,"Darwin, 1854",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14667,,,,,"Gulf of California, Panama, Colombia and Ecuador including Galapagos Islands in Santa Cruz, Gardner and Española Islands",,Documented for Quaternary and Recent period,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Balaninae,,Balanus,trigonus,,"Darwin, 1854",NoData,NoData,,1,,,,,,True,,,True,,True,,,,,True,,,True,,True,8374,Three-cornered barnacle,balano de tres esquinas,,,"Gulf of California, Panama and Galapagos Islands in Santa Cruz and Isabela Islands",,Registered for Quaternary and Recent periods.,Registrado por periodos cuartenarios y recientes.,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Concavinae,,Concavus,panamensis,eyerdami,"(Henry, 1960)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14672,,,,,Galapagos Islands in Baltra,,Registered for Quaternary period,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Megabalaninae,,Megabalanus,peninsularis,,"(Pilsbry, 1916)",NoData,NoData,NE,1,True,,,True,True,,,,,,,,,,,,True,True,True,,,7964,Giant barnacle,balano gigante,,"Syn.: Megabalanus galapaganus, fide Zullo (1991)","Cocos Islands, Costa Rica, Colombia, Peru And Galapagos Islands in Daphne, Islote Eden, Española, Floreana, Gardner, Genovesa, Isabela, San Cristobal, Santiago and Santa Cruz Islands.",,Reported for Quaternary and Recent period.,Registrado por periodos cuartenarios y recientes.,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Balanidae,Megabalaninae,,Megabalanus,vinaceus,,"(Darwin, 1854)",NoData,NoData,NE,1,,,True,True,,True,,,,,True,,,,True,True,True,,True,,True,7965,Barnacle,balano,balano,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Coronuloidea,Chelonibiidae,,,Chelonibia,testudinaria,,"(Linnaeus, 1758)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14668,,,,,Galapagos Islands off Santa Fé Island,,Quaternary period,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Coronuloidea,Coronulidae,,,Coronula,diadema,,"(Linnaeus, 1767)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14670,,,,,Galapagos Islands off Isabela,,Quaternary period,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Coronuloidea,Platylepadidae,,,Cylindrolepas,darwiniana,,"Pilsbry, 1916",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14766,,,,,"Galapagos Islands in Santa Cruz, Punta Nuñez",,between and in plates of plastron of female hawksbill turtle,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Coronuloidea,Platylepadidae,,,Platylepas,decorata,,"Darwin, 1854",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14765,,,,,"Galapagos Islands in Santa Cruz, Punta Nuñez",,on a female green turtle,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Coronuloidea,Platylepadidae,,,Stephanolepas,muricata,,"Fischer, 1886",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14767,,,,,"Galapagos Islands in Santa Cruz, Punta Nuñez",,on leading edge of front flippers of males turtle,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Tetraclitoidea,Tetraclitidae,,,Tetraclita,milleporosa,,"Pilsbry, 1916",Na,En,NE,1,,,True,,,True,,,,,,,,,,True,,,,,True,8039,Thatched roof barnacle,balano techo de paja,balano,,"Galapagos Islands in Baltra, Daphne, Islote Eden, Floreana, Genovesa, Marchena, San Cristobal, Santiago, Santa Cruz, Symour, Santa Fé Plazas Islands",,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Caligidae,,,Caligus,irritans,,"Heller, 1865",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14649,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Caligidae,,,Lepeophtheirus,dissimulatus,,"Wilson, 1905",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14648,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Caligidae,,,Paralebion,elongatus,,"Wilson, 1911",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14652,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Caligidae,,,Pseudocaligus,parvus,,"(Bassett-Smith, 1898)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14646,,,,"Syn.: Caligus parvus Bassett-Smith, 1898",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Lernaeopodidae,,,Nudiclavella,galapagoensis,,"Ho, 1975",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11802,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Pandaridae,,,Nesippus,crypturus,,"Heller, 1865",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14654,,,,"Syn.: Nesippus costatus Wilson C.B., 1924, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Pandaridae,,,Pandarus,satyrus,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14651,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Siphonostomatoida,,,Pennellidae,,,Lernaeocera,branchialis,,"Linnaeus, 1767",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8854,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Halocypridina,Halocypridina,Thaumatocypridoidea,Thaumatocyprididae,,,Danielopolina,styx,,"Kornicker & Iliffe, 1989",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14036,Ostracod,ostracodo,ostracodo,,Ecuador (Galapagos Islands in Santa Cruz),,Found in subterraenean anchialine salt and brackish waters of caves.,,Eyeless anchialine species.,
Eukaryota,Animalia,Arthropoda,Ostracoda,Myodocopida,Myodocopina,Cypridinoidea,Cypridinidae,Cypridininae,Cypridinini,Skogsbergia,galapagensis,,"Kornicker & Iliffe, 1989",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14035,Ostracod,ostracodo,ostracodo,,Ecuador (Galapagos Islands in Santa Cruz),,Found in subterranean anchialine salt and brackish waters. Only member known from anchialine caves.,,"small (vestigial) unpigmented eyes,",
Eukaryota,Animalia,Arthropoda,Ostracoda,Ord. Ostracoda indet.,,,Fam. Ostracoda indet.,,,Gen. Ostracoda indet.,sp. 1,,,NoData,NoData,,3,,,True,,,True,,,,,True,,,,,,,,True,,True,8882,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Ord. Ostracoda indet.,,,Fam. Ostracoda indet.,,,Gen. Ostracoda indet.,sp. 2,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8883,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Ord. Ostracoda indet.,,,Fam. Ostracoda indet.,,,Gen. Ostracoda indet.,sp. 3,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8884,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Ord. Ostracoda indet.,,,Fam. Ostracoda indet.,,,Gen. Ostracoda indet.,sp. 4,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8885,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Podocopida,Cypridocopina,Cypridoidea,Candonidae,,,Paracypris,crispa,,"Maddocks, 1986",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14018,Ostracod,ostracodo,ostracodo,,Isabela (Cueva de la Cadena),,Found in subterranean anchialine salt and brackish waters in caves.,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Podocopida,Cytherocopina,Cytheroidea,Cobanocytheridae,,,Cobanocythere,labiata,,"Hartmann, 1959",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15194,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Podocopida,Cytherocopina,Cytheroidea,Cobanocytheridae,,,Cobanocythere,subterranea,,"Hartmann, 1959",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15193,Ostracod,ostracodo,ostracodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Podocopida,Cytherocopina,Cytheroidea,Cytherideidae,,,Cyprideis,stenopora,,"Triebel, 1956",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14041,Ostracod,ostracodo,ostracodo,,"Genovesa, Santa Cruz, Isabela",,"Found in surfical anchialine coastal lava field pools and lagoons, saline volcanic crater lakes and subterranean anchialine salt and brackish waters.",,,
Eukaryota,Animalia,Arthropoda,Ostracoda,Podocopida,Cytherocopina,Cytheroidea,Xestoleberididae,,,Xestoleberis,arcturi,,"Triebel, 1954",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14044,Ostracod,ostracodo,ostracodo,,Genovesa,,Found in saline volcanic pools,,saline pool species,
